,,,,,,,,,,,,,,,,,,,,,,,,
Index,Key,Street Number,Street,Unit,Model,Units,Mutual,Bldg Date,Bldg Code,Phase,Parking Type,Building Type,Elvator (Y/N),SomeOneLives,Steps (Y/N),# of Front Steps,# of Back Steps,Distance to Drop,Distance to Parking,Parking Grade,Carport #,APN,Location,HoaAmount
8818,3112-P,3112,Via Serena South,P,La Brisa,8,Condominium,7/1/1972,HH08_2,3,Carport,Traditional,N,Below,Y,9,N/A,248,264,B,3055-05,932-20-059,"33.61583,-117.73298",$780.93 
8819,3112-Q,3112,Via Serena South,Q,La Brisa,8,Condominium,7/1/1972,HH08_2,3,Carport,Traditional,N,Below,Y,9,N/A,248,254,B,3055-06,932-20-060,"33.61583,-117.73298",$780.93 
8860,3123-A,3123,Via Serena North,A,La Brisa,8,Condominium,8/1/1972,HH08_2,3,Carport,Traditional,N,Above,Y,9,N/A,97,150,A,3067-01,932-20-101,"33.61662,-117.73349",$780.93 
8861,3123-B,3123,Via Serena North,B,La Brisa,8,Condominium,8/1/1972,HH08_2,3,Carport,Traditional,N,Above,Y,9,N/A,97,160,A,3067-02,932-20-102,"33.61662,-117.73349",$780.93 
8862,3123-C,3123,Via Serena North,C,La Brisa,8,Condominium,8/1/1972,HH08_2,3,Carport,Traditional,N,Above,Y,9,N/A,92,158,A,3067-03,932-20-103,"33.61662,-117.73349",$780.93 
8863,3123-D,3123,Via Serena North,D,La Brisa,8,Condominium,8/1/1972,HH08_2,3,Carport,Traditional,N,Above,Y,9,N/A,92,168,A,3067-04,932-20-104,"33.61662,-117.73349",$780.93 
8864,3123-N,3123,Via Serena North,N,La Brisa,8,Condominium,8/1/1972,HH08_2,3,Carport,Traditional,N,Below,Y,9,N/A,97,190,A,3067-05,932-20-105,"33.61662,-117.73349",$780.93 
8865,3123-O,3123,Via Serena North,O,La Brisa,8,Condominium,8/1/1972,HH08_2,3,Carport,Traditional,N,Below,Y,9,N/A,97,200,B,3067-06,932-20-106,"33.61662,-117.73349",$780.93 
8866,3123-P,3123,Via Serena North,P,La Brisa,8,Condominium,8/1/1972,HH08_2,3,Carport,Traditional,N,Below,Y,9,N/A,92,198,A,3067-07,932-20-107,"33.61662,-117.73349",$780.93 
8867,3123-Q,3123,Via Serena North,Q,La Brisa,8,Condominium,8/1/1972,HH08_2,3,Carport,Traditional,N,Below,Y,9,N/A,92,208,B,3067-08,932-20-108,"33.61662,-117.73349",$780.93 
8956,3144-A,3144,Via Vista,A,La Brisa,8,Condominium,9/1/1972,HH08_2,3,Carport,Traditional,N,Above,Y,9,N/A,77,121,A,3077-04,932-31-031,"33.61324,-117.73637",$780.93 
8957,3144-B,3144,Via Vista,B,La Brisa,8,Condominium,9/1/1972,HH08_2,3,Carport,Traditional,N,Above,Y,9,N/A,77,110,A,3077-02,932-31-032,"33.61324,-117.73637",$780.93 
8958,3144-C,3144,Via Vista,C,La Brisa,8,Condominium,9/1/1972,HH08_2,3,Carport,Traditional,N,Above,Y,9,N/A,90,137,A,3076-01,932-31-033,"33.61324,-117.73637",$780.93 
8959,3144-D,3144,Via Vista,D,La Brisa,8,Condominium,9/1/1972,HH08_2,3,Carport,Traditional,N,Above,Y,9,N/A,90,117,A,3076-03,932-31-034,"33.61324,-117.73637",$780.93 
8960,3144-N,3144,Via Vista,N,La Brisa,8,Condominium,9/1/1972,HH08_2,3,Carport,Traditional,N,Below,Y,9,N/A,77,105,A,3077-01,932-31-035,"33.61324,-117.73637",$780.93 
8961,3144-O,3144,Via Vista,O,La Brisa,8,Condominium,9/1/1972,HH08_2,3,Carport,Traditional,N,Below,Y,9,N/A,77,117,A,3077-03,932-31-036,"33.61324,-117.73637",$780.93 
8962,3144-P,3144,Via Vista,P,La Brisa,8,Condominium,9/1/1972,HH08_2,3,Carport,Traditional,N,Below,Y,9,N/A,90,127,A,3076-02,932-31-037,"33.61324,-117.73637",$780.93 
8963,3144-Q,3144,Via Vista,Q,La Brisa,8,Condominium,9/1/1972,HH08_2,3,Carport,Traditional,N,Below,Y,9,N/A,90,107,A,3076-04,932-31-038,"33.61324,-117.73637",$780.93 
9049,3168-A,3168,Via Vista,A,La Brisa,8,Condominium,9/1/1972,HH08_2,3,Carport,Traditional,N,Above,Y,9,N/A,79,160,A,3082-01,932-31-124,"33.61162,-117.7363",$780.93 
9050,3168-B,3168,Via Vista,B,La Brisa,8,Condominium,9/1/1972,HH08_2,3,Carport,Traditional,N,Above,Y,9,N/A,79,122,A,3082-12,932-31-125,"33.61162,-117.7363",$780.93 
9051,3168-C,3168,Via Vista,C,La Brisa,8,Condominium,9/1/1972,HH08_2,3,Carport,Traditional,N,Above,Y,9,N/A,65,130,A,3082-10,932-31-126,"33.61162,-117.7363",$780.93 
9052,3168-D,3168,Via Vista,D,La Brisa,8,Condominium,9/1/1972,HH08_2,3,Carport,Traditional,N,Above,Y,9,N/A,65,144,A,3082-08,932-31-127,"33.61162,-117.7363",$780.93 
9053,3168-N,3168,Via Vista,N,La Brisa,8,Condominium,9/1/1972,HH08_2,3,Carport,Traditional,N,Below,Y,9,N/A,79,170,A,3082-02,932-31-128,"33.61162,-117.7363",$780.93 
9054,3168-O,3168,Via Vista,O,La Brisa,8,Condominium,9/1/1972,HH08_2,3,Carport,Traditional,N,Below,Y,9,N/A,79,132,A,3082-11,932-31-129,"33.61162,-117.7363",$780.93 
9055,3168-P,3168,Via Vista,P,La Brisa,8,Condominium,9/1/1972,HH08_2,3,Carport,Traditional,N,Below,Y,9,N/A,65,136,A,3082-09,932-31-130,"33.61162,-117.7363",$780.93 
9056,3168-Q,3168,Via Vista,Q,La Brisa,8,Condominium,9/1/1972,HH08_2,3,Carport,Traditional,N,Below,Y,9,N/A,65,152,A,3082-07,932-31-131,"33.61162,-117.7363",$780.93 
9386,3245-A,3245,San Amadeo,A,La Brisa,8,Condominium,4/1/1973,HH08_2,3,Carport,Traditional,N,Above,Y,9,N/A,81,192,A,3086-03,932-60-001,"33.60499,-117.74391",$780.93 
9387,3245-B,3245,San Amadeo,B,La Brisa,8,Condominium,4/1/1973,HH08_2,3,Carport,Traditional,N,Above,Y,9,N/A,81,182,A,3086-04,932-60-002,"33.60499,-117.74391",$780.93 
9388,3245-C,3245,San Amadeo,C,La Brisa,8,Condominium,4/1/1973,HH08_2,3,Carport,Traditional,N,Above,Y,9,N/A,87,97,A,3085-01,932-60-003,"33.60499,-117.74391",$780.93 
9389,3245-D,3245,San Amadeo,D,La Brisa,8,Condominium,4/1/1973,HH08_2,3,Carport,Traditional,N,Above,Y,9,N/A,87,107,A,3085-02,932-60-004,"33.60499,-117.74391",$780.93 
9390,3245-N,3245,San Amadeo,N,La Brisa,8,Condominium,4/1/1973,HH08_2,3,Carport,Traditional,N,Below,Y,9,N/A,81,172,A,3086-05,932-60-005,"33.60499,-117.74391",$780.93 
9391,3245-O,3245,San Amadeo,O,La Brisa,8,Condominium,4/1/1973,HH08_2,3,Carport,Traditional,N,Below,Y,9,N/A,81,162,A,3086-06,932-60-006,"33.60499,-117.74391",$780.93 
9392,3245-P,3245,San Amadeo,P,La Brisa,8,Condominium,4/1/1973,HH08_2,3,Carport,Traditional,N,Below,Y,9,N/A,87,117,A,3085-03,932-60-007,"33.60499,-117.74391",$780.93 
9393,3245-Q,3245,San Amadeo,Q,La Brisa,8,Condominium,4/1/1973,HH08_2,3,Carport,Traditional,N,Below,Y,9,N/A,87,127,A,3085-04,932-60-008,"33.60499,-117.74391",$780.93 
9394,3246-A,3246,San Amadeo,A,La Brisa,8,Condominium,4/1/1973,HH08_2,3,Carport,Traditional,N,Above,Y,9,N/A,46,152,A,3086-01,932-60-009,"33.60491,-117.74343",$780.93 
9395,3246-B,3246,San Amadeo,B,La Brisa,8,Condominium,4/1/1973,HH08_2,3,Carport,Traditional,N,Above,Y,9,N/A,46,162,A,3086-02,932-60-010,"33.60491,-117.74343",$780.93 
9396,3246-C,3246,San Amadeo,C,La Brisa,8,Condominium,4/1/1973,HH08_2,3,Carport,Traditional,N,Above,Y,9,N/A,69,121,A,3086-09,932-60-011,"33.60491,-117.74343",$780.93 
9397,3246-D,3246,San Amadeo,D,La Brisa,8,Condominium,4/1/1973,HH08_2,3,Carport,Traditional,N,Above,Y,9,N/A,69,126,A,3086-10,932-60-012,"33.60491,-117.74343",$780.93 
9398,3246-N,3246,San Amadeo,N,La Brisa,8,Condominium,4/1/1973,HH08_2,3,Carport,Traditional,N,Below,Y,9,N/A,46,97,A,3086-11,932-60-013,"33.60491,-117.74343",$780.93 
9399,3246-O,3246,San Amadeo,O,La Brisa,8,Condominium,4/1/1973,HH08_2,3,Carport,Traditional,N,Below,Y,9,N/A,46,98,A,3086-12,932-60-014,"33.60491,-117.74343",$780.93 
9400,3246-P,3246,San Amadeo,P,La Brisa,8,Condominium,4/1/1973,HH08_2,3,Carport,Traditional,N,Below,Y,9,N/A,69,134,A,3086-07,932-60-015,"33.60491,-117.74343",$780.93 
9401,3246-Q,3246,San Amadeo,Q,La Brisa,8,Condominium,4/1/1973,HH08_2,3,Carport,Traditional,N,Below,Y,9,N/A,69,144,A,3086-08,932-60-016,"33.60491,-117.74343",$780.93 
9402,3247-A,3247,San Amadeo,A,La Brisa,8,Condominium,4/1/1973,HH08_2,3,Carport,Traditional,N,Above,Y,9,N/A,59,154,A,3087-01,932-60-017,"33.60534,-117.74314",$780.93 
9403,3247-B,3247,San Amadeo,B,La Brisa,8,Condominium,4/1/1973,HH08_2,3,Carport,Traditional,N,Above,Y,9,N/A,59,144,A,3087-02,932-60-018,"33.60534,-117.74314",$780.93 
9404,3247-C,3247,San Amadeo,C,La Brisa,8,Condominium,4/1/1973,HH08_2,3,Carport,Traditional,N,Above,Y,9,N/A,60,166,A,3087-03,932-60-019,"33.60534,-117.74314",$780.93 
9405,3247-D,3247,San Amadeo,D,La Brisa,8,Condominium,4/1/1973,HH08_2,3,Carport,Traditional,N,Above,Y,9,N/A,60,162,A,3087-04,932-60-020,"33.60534,-117.74314",$780.93 
9406,3247-N,3247,San Amadeo,N,La Brisa,8,Condominium,4/1/1973,HH08_2,3,Carport,Traditional,N,Below,Y,9,N/A,59,114,A,3087-05,932-60-021,"33.60534,-117.74314",$780.93 
9407,3247-O,3247,San Amadeo,O,La Brisa,8,Condominium,4/1/1973,HH08_2,3,Carport,Traditional,N,Below,Y,9,N/A,59,104,A,3087-06,932-60-022,"33.60534,-117.74314",$780.93 
9408,3247-P,3247,San Amadeo,P,La Brisa,8,Condominium,4/1/1973,HH08_2,3,Carport,Traditional,N,Below,Y,9,N/A,60,150,A,3087-07,932-60-023,"33.60534,-117.74314",$780.93 
9409,3247-Q,3247,San Amadeo,Q,La Brisa,8,Condominium,4/1/1973,HH08_2,3,Carport,Traditional,N,Below,Y,9,N/A,60,150,A,3087-08,932-60-024,"33.60534,-117.74314",$780.93 
9490,3271-A,3271,San Amadeo,A,La Brisa,8,Condominium,6/1/1973,HH08_2,3,Carport,Traditional,N,Above,Y,9,N/A,59,165,A,3092-11,932-67-001,"33.60344,-117.74455",$780.93 
9491,3271-B,3271,San Amadeo,B,La Brisa,8,Condominium,6/1/1973,HH08_2,3,Carport,Traditional,N,Above,Y,9,N/A,59,172,A,3092-12,932-67-002,"33.60344,-117.74455",$780.93 
9492,3271-C,3271,San Amadeo,C,La Brisa,8,Condominium,6/1/1973,HH08_2,3,Carport,Traditional,N,Above,Y,9,N/A,137,193,A,3091-01,932-67-003,"33.60344,-117.74455",$780.93 
9493,3271-D,3271,San Amadeo,D,La Brisa,8,Condominium,6/1/1973,HH08_2,3,Carport,Traditional,N,Above,Y,9,N/A,137,203,B,3091-02,932-67-004,"33.60344,-117.74455",$780.93 
9494,3271-N,3271,San Amadeo,N,La Brisa,8,Condominium,6/1/1973,HH08_2,3,Carport,Traditional,N,Below,Y,9,N/A,59,144,A,3091-03,932-67-005,"33.60344,-117.74455",$780.93 
9495,3271-O,3271,San Amadeo,O,La Brisa,8,Condominium,6/1/1973,HH08_2,3,Carport,Traditional,N,Below,Y,9,N/A,59,134,A,3091-04,932-67-006,"33.60344,-117.74455",$780.93 
9496,3271-P,3271,San Amadeo,P,La Brisa,8,Condominium,6/1/1973,HH08_2,3,Carport,Traditional,N,Below,Y,9,N/A,137,233,B,3091-05,932-67-007,"33.60344,-117.74455",$780.93 
9497,3271-Q,3271,San Amadeo,Q,La Brisa,8,Condominium,6/1/1973,HH08_2,3,Carport,Traditional,N,Below,Y,9,N/A,137,243,B,3091-06,932-67-008,"33.60344,-117.74455",$780.93 
9498,3272-A,3272,San Amadeo,A,La Brisa,8,Condominium,6/1/1973,HH08_2,3,Carport,Traditional,N,Above,Y,9,N/A,147,228,B,3092-09,932-67-009,"33.6036,-117.74498",$780.93 
9499,3272-B,3272,San Amadeo,B,La Brisa,8,Condominium,6/1/1973,HH08_2,3,Carport,Traditional,N,Above,Y,9,N/A,147,238,B,3092-10,932-67-010,"33.6036,-117.74498",$780.93 
9500,3272-C,3272,San Amadeo,C,La Brisa,8,Condominium,6/1/1973,HH08_2,3,Carport,Traditional,N,Above,Y,9,N/A,115,208,B,3092-03,932-67-011,"33.6036,-117.74498",$780.93 
9501,3272-D,3272,San Amadeo,D,La Brisa,8,Condominium,6/1/1973,HH08_2,3,Carport,Traditional,N,Above,Y,9,N/A,115,198,A,3092-04,932-67-012,"33.6036,-117.74498",$780.93 
9502,3272-N,3272,San Amadeo,N,La Brisa,8,Condominium,6/1/1973,HH08_2,3,Carport,Traditional,N,Below,Y,9,N/A,147,208,B,3092-07,932-67-013,"33.6036,-117.74498",$780.93 
9503,3272-O,3272,San Amadeo,O,La Brisa,8,Condominium,6/1/1973,HH08_2,3,Carport,Traditional,N,Below,Y,9,N/A,147,218,B,3092-08,932-67-014,"33.6036,-117.74498",$780.93 
9504,3272-P,3272,San Amadeo,P,La Brisa,8,Condominium,6/1/1973,HH08_2,3,Carport,Traditional,N,Below,Y,9,N/A,115,188,A,3092-05,932-67-015,"33.6036,-117.74498",$780.93 
9505,3272-Q,3272,San Amadeo,Q,La Brisa,8,Condominium,6/1/1973,HH08_2,3,Carport,Traditional,N,Below,Y,9,N/A,115,178,A,3092-06,932-67-016,"33.6036,-117.74498",$780.93 
9506,3273-A,3273,San Amadeo,A,La Brisa,8,Condominium,6/1/1973,HH08_2,3,Carport,Traditional,N,Above,Y,9,N/A,77,141,A,3092-01,932-67-017,"33.60404,-117.74493",$780.93 
9507,3273-B,3273,San Amadeo,B,La Brisa,8,Condominium,6/1/1973,HH08_2,3,Carport,Traditional,N,Above,Y,9,N/A,77,145,A,3092-02,932-67-018,"33.60404,-117.74493",$780.93 
9508,3273-C,3273,San Amadeo,C,La Brisa,8,Condominium,6/1/1973,HH08_2,3,Carport,Traditional,N,Above,Y,9,N/A,74,198,A,3093-05,932-67-019,"33.60404,-117.74493",$780.93 
9509,3273-D,3273,San Amadeo,D,La Brisa,8,Condominium,6/1/1973,HH08_2,3,Carport,Traditional,N,Above,Y,9,N/A,74,208,B,3093-06,932-67-020,"33.60404,-117.74493",$780.93 
9510,3273-N,3273,San Amadeo,N,La Brisa,8,Condominium,6/1/1973,HH08_2,3,Carport,Traditional,N,Below,Y,9,N/A,77,153,A,3093-03,932-67-021,"33.60404,-117.74493",$780.93 
9511,3273-O,3273,San Amadeo,O,La Brisa,8,Condominium,6/1/1973,HH08_2,3,Carport,Traditional,N,Below,Y,9,N/A,77,163,A,3093-04,932-67-022,"33.60404,-117.74493",$780.93 
9512,3273-P,3273,San Amadeo,P,La Brisa,8,Condominium,6/1/1973,HH08_2,3,Carport,Traditional,N,Below,Y,9,N/A,74,158,A,3093-01,932-67-023,"33.60404,-117.74493",$780.93 
9513,3273-Q,3273,San Amadeo,Q,La Brisa,8,Condominium,6/1/1973,HH08_2,3,Carport,Traditional,N,Below,Y,9,N/A,74,168,A,3093-02,932-67-024,"33.60404,-117.74493",$780.93 
9609,3298-A,3298,Via Carrizo,A,La Brisa,8,Condominium,8/1/1973,HH08_2,3,Carport,Traditional,N,Above,Y,9,N/A,108,191,A,3098-7A,932-72-001,"33.60554,-117.74456",$780.93 
9610,3298-B,3298,Via Carrizo,B,La Brisa,8,Condominium,8/1/1973,HH08_2,3,Carport,Traditional,N,Above,Y,9,N/A,108,181,A,3098-8A,932-72-002,"33.60554,-117.74456",$780.93 
9611,3298-C,3298,Via Carrizo,C,La Brisa,8,Condominium,8/1/1973,HH08_2,3,Carport,Traditional,N,Above,Y,9,N/A,82,180,A,3098-1A,932-72-003,"33.60554,-117.74456",$780.93 
9612,3298-D,3298,Via Carrizo,D,La Brisa,8,Condominium,8/1/1973,HH08_2,3,Carport,Traditional,N,Above,Y,9,N/A,82,170,A,3098-2A,932-72-004,"33.60554,-117.74456",$780.93 
9613,3298-N,3298,Via Carrizo,N,La Brisa,8,Condominium,8/1/1973,HH08_2,3,Carport,Traditional,N,Below,Y,9,N/A,108,211,B,3098-5A,932-72-005,"33.60554,-117.74456",$780.93 
9614,3298-O,3298,Via Carrizo,O,La Brisa,8,Condominium,8/1/1973,HH08_2,3,Carport,Traditional,N,Below,Y,9,N/A,108,201,B,3098-6A,932-72-006,"33.60554,-117.74456",$780.93 
9615,3298-P,3298,Via Carrizo,P,La Brisa,8,Condominium,8/1/1973,HH08_2,3,Carport,Traditional,N,Below,Y,9,N/A,82,160,A,3098-3A,932-72-007,"33.60554,-117.74456",$780.93 
9616,3298-Q,3298,Via Carrizo,Q,La Brisa,8,Condominium,8/1/1973,HH08_2,3,Carport,Traditional,N,Below,Y,9,N/A,82,150,A,3098-4A,932-72-008,"33.60554,-117.74456",$780.93 
9623,3300-A,3300,Via Carrizo,A,La Brisa,8,Condominium,8/1/1973,HH08_2,3,Carport,Traditional,N,Above,Y,9,N/A,88,126,A,3100-07,932-72-015,"33.60654,-117.74424",$780.93 
9624,3300-B,3300,Via Carrizo,B,La Brisa,8,Condominium,8/1/1973,HH08_2,3,Carport,Traditional,N,Above,Y,9,N/A,88,134,A,3100-08,932-72-016,"33.60654,-117.74424",$780.93 
9625,3300-C,3300,Via Carrizo,C,La Brisa,8,Condominium,8/1/1973,HH08_2,3,Carport,Traditional,N,Above,Y,9,N/A,84,124,A,3100-01,932-72-017,"33.60654,-117.74424",$780.93 
9626,3300-D,3300,Via Carrizo,D,La Brisa,8,Condominium,8/1/1973,HH08_2,3,Carport,Traditional,N,Above,Y,9,N/A,84,131,A,3100-02,932-72-018,"33.60654,-117.74424",$780.93 
9627,3300-N,3300,Via Carrizo,N,La Brisa,8,Condominium,8/1/1973,HH08_2,3,Carport,Traditional,N,Below,Y,9,N/A,88,109,A,3100-05,932-72-019,"33.60654,-117.74424",$780.93 
9628,3300-O,3300,Via Carrizo,O,La Brisa,8,Condominium,8/1/1973,HH08_2,3,Carport,Traditional,N,Below,Y,9,N/A,88,116,A,3100-06,932-72-020,"33.60654,-117.74424",$780.93 
9629,3300-P,3300,Via Carrizo,P,La Brisa,8,Condominium,8/1/1973,HH08_2,3,Carport,Traditional,N,Below,Y,9,N/A,84,137,A,3100-03,932-72-021,"33.60654,-117.74424",$780.93 
9630,3300-Q,3300,Via Carrizo,Q,La Brisa,8,Condominium,8/1/1973,HH08_2,3,Carport,Traditional,N,Below,Y,9,N/A,84,147,A,3100-04,932-72-022,"33.60654,-117.74424",$780.93 
9631,3301-A,3301,Via Carrizo,A,La Brisa,8,Condominium,8/1/1973,HH08_2,3,Carport,Traditional,N,Above,Y,9,N/A,90,118,A,3101-03,932-72-023,"33.60699,-117.74401",$780.93 
9632,3301-B,3301,Via Carrizo,B,La Brisa,8,Condominium,8/1/1973,HH08_2,3,Carport,Traditional,N,Above,Y,9,N/A,90,123,A,3101-04,932-72-024,"33.60699,-117.74401",$780.93 
9633,3301-C,3301,Via Carrizo,C,La Brisa,8,Condominium,8/1/1973,HH08_2,3,Carport,Traditional,N,Above,Y,9,N/A,83,108,A,3102-03,932-72-025,"33.60699,-117.74401",$780.93 
9634,3301-D,3301,Via Carrizo,D,La Brisa,8,Condominium,8/1/1973,HH08_2,3,Carport,Traditional,N,Above,Y,9,N/A,83,115,A,3102-04,932-72-026,"33.60699,-117.74401",$780.93 
9635,3301-N,3301,Via Carrizo,N,La Brisa,8,Condominium,8/1/1973,HH08_2,3,Carport,Traditional,N,Below,Y,9,N/A,90,117,A,3101-01,932-72-027,"33.60699,-117.74401",$780.93 
9636,3301-O,3301,Via Carrizo,O,La Brisa,8,Condominium,8/1/1973,HH08_2,3,Carport,Traditional,N,Below,Y,9,N/A,90,116,A,3101-02,932-72-028,"33.60699,-117.74401",$780.93 
9637,3301-P,3301,Via Carrizo,P,La Brisa,8,Condominium,8/1/1973,HH08_2,3,Carport,Traditional,N,Below,Y,9,N/A,83,122,A,3102-05,932-72-029,"33.60699,-117.74401",$780.93 
9638,3301-Q,3301,Via Carrizo,Q,La Brisa,8,Condominium,8/1/1973,HH08_2,3,Carport,Traditional,N,Below,Y,9,N/A,83,129,A,3102-06,932-72-030,"33.60699,-117.74401",$780.93 
9645,3303-A,3303,Via Carrizo,A,La Brisa,8,Condominium,8/1/1973,HH08_2,3,Carport,Traditional,N,Above,Y,9,N/A,99,169,A,3103-01,932-72-037,"33.60739,-117.74313",$780.93 
9646,3303-B,3303,Via Carrizo,B,La Brisa,8,Condominium,8/1/1973,HH08_2,3,Carport,Traditional,N,Above,Y,9,N/A,99,161,A,3103-02,932-72-038,"33.60739,-117.74313",$780.93 
9647,3303-C,3303,Via Carrizo,C,La Brisa,8,Condominium,8/1/1973,HH08_2,3,Carport,Traditional,N,Above,Y,9,N/A,110,191,A,3104-01,932-72-039,"33.60739,-117.74313",$780.93 
9648,3303-D,3303,Via Carrizo,D,La Brisa,8,Condominium,8/1/1973,HH08_2,3,Carport,Traditional,N,Above,Y,9,N/A,110,184,A,3104-02,932-72-040,"33.60739,-117.74313",$780.93 
9649,3303-N,3303,Via Carrizo,N,La Brisa,8,Condominium,8/1/1973,HH08_2,3,Carport,Traditional,N,Below,Y,9,N/A,99,151,A,3103-03,932-72-041,"33.60739,-117.74313",$780.93 
9650,3303-O,3303,Via Carrizo,O,La Brisa,8,Condominium,8/1/1973,HH08_2,3,Carport,Traditional,N,Below,Y,9,N/A,99,142,A,3103-04,932-72-042,"33.60739,-117.74313",$780.93 
9651,3303-P,3303,Via Carrizo,P,La Brisa,8,Condominium,8/1/1973,HH08_2,3,Carport,Traditional,N,Below,Y,9,N/A,110,178,A,3104-03,932-72-043,"33.60739,-117.74313",$780.93 
9652,3303-Q,3303,Via Carrizo,Q,La Brisa,8,Condominium,8/1/1973,HH08_2,3,Carport,Traditional,N,Below,Y,9,N/A,110,173,A,3104-04,932-72-044,"33.60739,-117.74313",$780.93 
11613,5359-A,5359,Algarrobo,A,La Brisa,8,Condominium,8/1/1975,HH08_2,3,Carport,Traditional,N,Above,Y,9,N/A,65,107,A,5022-01,933-80-073,"33.61216,-117.75047",$780.93 
11614,5359-B,5359,Algarrobo,B,La Brisa,8,Condominium,8/1/1975,HH08_2,3,Carport,Traditional,N,Above,Y,9,N/A,65,96,A,5022-02,933-80-074,"33.61216,-117.75047",$780.93 
11615,5359-C,5359,Algarrobo,C,La Brisa,8,Condominium,8/1/1975,HH08_2,3,Carport,Traditional,N,Above,Y,9,N/A,66,108,A,5021-01,933-80-075,"33.61216,-117.75047",$780.93 
11616,5359-D,5359,Algarrobo,D,La Brisa,8,Condominium,8/1/1975,HH08_2,3,Carport,Traditional,N,Above,Y,9,N/A,66,97,A,5021-02,933-80-076,"33.61216,-117.75047",$780.93 
11617,5359-N,5359,Algarrobo,N,La Brisa,8,Condominium,8/1/1975,HH08_2,3,Carport,Traditional,N,Below,Y,9,N/A,65,86,A,5022-03,933-80-077,"33.61216,-117.75047",$780.93 
11618,5359-O,5359,Algarrobo,O,La Brisa,8,Condominium,8/1/1975,HH08_2,3,Carport,Traditional,N,Below,Y,9,N/A,65,75,A,5022-04,933-80-078,"33.61216,-117.75047",$780.93 
11619,5359-P,5359,Algarrobo,P,La Brisa,8,Condominium,8/1/1975,HH08_2,3,Carport,Traditional,N,Below,Y,9,N/A,66,87,A,5021-03,933-80-079,"33.61216,-117.75047",$780.93 
11620,5359-Q,5359,Algarrobo,Q,La Brisa,8,Condominium,8/1/1975,HH08_2,3,Carport,Traditional,N,Below,Y,9,N/A,66,76,A,5021-04,933-80-080,"33.61216,-117.75047",$780.93 
11621,5360-A,5360,Algarrobo,A,La Brisa,8,Condominium,8/1/1975,HH08_2,3,Carport,Traditional,N,Above,Y,9,N/A,65,107,A,5020-01,933-80-081,"33.6125,-117.75081",$780.93 
11622,5360-B,5360,Algarrobo,B,La Brisa,8,Condominium,8/1/1975,HH08_2,3,Carport,Traditional,N,Above,Y,9,N/A,65,96,A,5020-02,933-80-082,"33.6125,-117.75081",$780.93 
11623,5360-C,5360,Algarrobo,C,La Brisa,8,Condominium,8/1/1975,HH08_2,3,Carport,Traditional,N,Above,Y,9,N/A,66,108,A,5019-01,933-80-083,"33.6125,-117.75081",$780.93 
11624,5360-D,5360,Algarrobo,D,La Brisa,8,Condominium,8/1/1975,HH08_2,3,Carport,Traditional,N,Above,Y,9,N/A,66,97,A,5019-02,933-80-084,"33.6125,-117.75081",$780.93 
11625,5360-N,5360,Algarrobo,N,La Brisa,8,Condominium,8/1/1975,HH08_2,3,Carport,Traditional,N,Below,Y,9,N/A,65,86,A,5020-03,933-80-085,"33.6125,-117.75081",$780.93 
11626,5360-O,5360,Algarrobo,O,La Brisa,8,Condominium,8/1/1975,HH08_2,3,Carport,Traditional,N,Below,Y,9,N/A,65,75,A,5020-04,933-80-086,"33.6125,-117.75081",$780.93 
11627,5360-P,5360,Algarrobo,P,La Brisa,8,Condominium,8/1/1975,HH08_2,3,Carport,Traditional,N,Below,Y,9,N/A,66,87,A,5019-03,933-80-087,"33.6125,-117.75081",$780.93 
11628,5360-Q,5360,Algarrobo,Q,La Brisa,8,Condominium,8/1/1975,HH08_2,3,Carport,Traditional,N,Below,Y,9,N/A,66,76,A,5019-04,933-80-088,"33.6125,-117.75081",$780.93 
11629,5361-A,5361,Algarrobo,A,La Brisa,8,Condominium,8/1/1975,HH08_2,3,Carport,Traditional,N,Above,Y,9,N/A,65,107,A,5018-01,933-80-089,"33.61308,-117.75071",$780.93 
11630,5361-B,5361,Algarrobo,B,La Brisa,8,Condominium,8/1/1975,HH08_2,3,Carport,Traditional,N,Above,Y,9,N/A,65,96,A,5018-02,933-80-090,"33.61308,-117.75071",$780.93 
11631,5361-C,5361,Algarrobo,C,La Brisa,8,Condominium,8/1/1975,HH08_2,3,Carport,Traditional,N,Above,Y,9,N/A,66,108,A,5017-01,933-80-091,"33.61308,-117.75071",$780.93 
11632,5361-D,5361,Algarrobo,D,La Brisa,8,Condominium,8/1/1975,HH08_2,3,Carport,Traditional,N,Above,Y,9,N/A,66,97,A,5017-02,933-80-092,"33.61308,-117.75071",$780.93 
11633,5361-N,5361,Algarrobo,N,La Brisa,8,Condominium,8/1/1975,HH08_2,3,Carport,Traditional,N,Below,Y,9,N/A,65,86,A,5018-03,933-80-093,"33.61308,-117.75071",$780.93 
11634,5361-O,5361,Algarrobo,O,La Brisa,8,Condominium,8/1/1975,HH08_2,3,Carport,Traditional,N,Below,Y,9,N/A,65,75,A,5018-04,933-80-094,"33.61308,-117.75071",$780.93 
11635,5361-P,5361,Algarrobo,P,La Brisa,8,Condominium,8/1/1975,HH08_2,3,Carport,Traditional,N,Below,Y,9,N/A,66,87,A,5017-03,933-80-095,"33.61308,-117.75071",$780.93 
